,Longitude,Latitude,Dataset,Obj. Id,Swth Wdth(ft),Distance(ft),Duration(s),Track(deg),Elevation(ft),Pass Num,Moisture(%),Crop Flw(M)(lb/s),Speed(mph),Crop Flw(V)(bu/h),Yld Mass(Wet)(lb/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Vol(Dry)(bu/ac),Prod(ac/h),Date,Plot
126,-93.5297706,44.0776884,harvest_1_Corn_2022_10_14_000,127,14.99,5.118,1.0,359.0,1145.8,6,21.31,28.63,3.558,1840.6,16252.0,15135.0,290.22,270.26,6.342,10/14/2022,1095
127,-93.5297712,44.0777026,harvest_1_Corn_2022_10_14_000,128,14.99,5.184,1.0,359.0,1146.0,6,21.18,28.89,3.362,1856.9,16189.0,15101.0,289.09,269.66,6.423,10/14/2022,1094
128,-93.5297718,44.0777169,harvest_1_Corn_2022_10_14_000,129,14.99,5.217,1.0,359.0,1146.0,6,21.0,29.4,2.448,1890.3,16376.0,15311.0,292.44,273.4,6.464,10/14/2022,1094
129,-93.5297724,44.0777312,harvest_1_Corn_2022_10_14_000,130,14.99,5.217,1.0,358.0,1146.0,6,20.88,30.05,1.226,1931.5,16734.0,15669.0,298.81,279.8,6.464,10/14/2022,1094
130,-93.5297731,44.0777456,harvest_1_Corn_2022_10_14_000,131,14.99,5.249,1.0,359.0,1146.0,6,20.76,30.51,0.176,1961.6,16888.0,15836.0,301.57,282.79,6.505,10/14/2022,1093
131,-93.5297738,44.0777599,harvest_1_Corn_2022_10_14_000,132,14.99,5.249,1.0,359.0,1146.1,6,20.67,30.37,0.434,1952.4,16809.0,15780.0,300.17,281.79,6.505,10/14/2022,1093
132,-93.5297741,44.0777741,harvest_1_Corn_2022_10_14_000,133,14.99,5.184,1.0,360.0,1146.3,6,20.59,29.81,1.456,1916.5,16708.0,15702.0,298.36,280.4,6.423,10/14/2022,1092
133,-93.5297743,44.0777884,harvest_1_Corn_2022_10_14_000,134,14.99,5.217,1.0,360.0,1146.3,6,20.44,29.26,2.024,1881.1,16297.0,15344.0,291.02,274.0,6.464,10/14/2022,1092
134,-93.5297748,44.0778026,harvest_1_Corn_2022_10_14_000,135,14.99,5.217,1.0,359.0,1146.6,6,20.34,28.79,2.194,1851.0,16036.0,15119.0,286.36,269.97,6.464,10/14/2022,1092
135,-93.5297755,44.0778169,harvest_1_Corn_2022_10_14_000,136,14.99,5.217,1.0,359.0,1146.7,6,20.29,28.11,2.702,1807.2,15657.0,14769.0,279.58,263.73,6.464,10/14/2022,1091
136,-93.529776,44.0778311,harvest_1_Corn_2022_10_14_000,137,14.99,5.217,1.0,359.0,1146.7,6,20.29,27.21,3.066,1749.0,15152.0,14293.0,270.57,255.23,6.464,10/14/2022,1091
137,-93.5297764,44.0778452,harvest_1_Corn_2022_10_14_000,138,14.99,5.151,1.0,359.0,1146.9,6,20.28,26.36,3.394,1694.7,14869.0,14028.0,265.51,250.49,6.383,10/14/2022,1091
138,-93.5297767,44.0778593,harvest_1_Corn_2022_10_14_000,139,14.99,5.151,1.0,360.0,1147.0,6,20.28,25.79,3.492,1658.0,14547.0,13724.0,259.77,245.07,6.383,10/14/2022,1090
139,-93.5297774,44.0778736,harvest_1_Corn_2022_10_14_000,140,14.99,5.217,1.0,360.0,1147.0,6,20.29,25.54,3.474,1641.7,14222.0,13416.0,253.97,239.57,6.464,10/14/2022,1090
140,-93.5297781,44.077888,harvest_1_Corn_2022_10_14_000,141,14.99,5.249,1.0,360.0,1147.2,6,20.28,25.46,3.772,1636.4,14088.0,13291.0,251.58,237.34,6.505,10/14/2022,1090
141,-93.5297789,44.0779024,harvest_1_Corn_2022_10_14_000,142,14.99,5.282,1.0,358.0,1147.3,6,20.24,25.07,3.788,1611.6,13788.0,13014.0,246.22,232.39,6.545,10/14/2022,1089
142,-93.5297797,44.0779166,harvest_1_Corn_2022_10_14_000,143,14.99,5.184,1.0,359.0,1147.3,6,20.22,24.02,3.802,1544.2,13462.0,12711.0,240.4,226.98,6.423,10/14/2022,1089
143,-93.5297801,44.0779304,harvest_1_Corn_2022_10_14_000,144,14.99,5.052,1.0,360.0,1147.4,6,20.14,22.02,3.75,1415.3,12659.0,11964.0,226.06,213.64,6.261,10/14/2022,1088
144,-93.5297805,44.0779422,harvest_1_Corn_2022_10_14_000,145,14.99,4.298,1.0,360.0,1147.6,6,20.07,18.89,3.79,1214.4,12770.0,12079.0,228.03,215.7,5.326,10/14/2022,1088
145,-93.5297808,44.0779497,harvest_1_Corn_2022_10_14_000,146,14.99,2.428,1.0,358.0,1147.6,6,20.02,15.09,3.784,970.34,18063.0,17096.0,322.55,305.29,3.008,10/14/2022,1088
146,-93.5296656,44.0780267,harvest_1_Corn_2022_10_14_000,147,12.01,3.871,1.0,270.0,1150.0,8,20.0,2.158,3.38,138.71,2021.9,1914.2,36.11,34.18,3.842,10/14/2022,-1
147,-93.5296799,44.0780269,harvest_1_Corn_2022_10_14_000,148,14.99,3.74,1.0,272.0,1149.7,8,20.01,3.99,3.216,256.49,3099.2,2933.7,55.34,52.39,4.635,10/14/2022,-1
148,-93.5296942,44.0780271,harvest_1_Corn_2022_10_14_000,149,14.99,3.74,1.0,272.0,1149.4,8,20.13,6.168,3.136,396.51,4791.1,4528.6,85.56,80.87,4.635,10/14/2022,-1
149,-93.5297069,44.0780274,harvest_1_Corn_2022_10_14_000,150,14.99,3.346,1.0,274.0,1149.3,8,20.25,8.407,3.212,540.46,7298.8,6888.5,130.34,123.01,4.147,10/14/2022,-1
150,-93.5297205,44.078028,harvest_1_Corn_2022_10_14_000,151,14.99,3.576,1.0,275.0,1149.3,8,20.41,10.5,3.244,675.24,8533.4,8037.8,152.38,143.53,4.431,10/14/2022,-1
151,-93.529736,44.0780279,harvest_1_Corn_2022_10_14_000,152,14.99,4.068,1.0,271.0,1149.3,8,20.69,12.59,3.252,809.38,8991.2,8438.8,160.56,150.69,5.041,10/14/2022,1117
152,-93.529753,44.0780281,harvest_1_Corn_2022_10_14_000,153,14.99,4.495,1.0,272.0,1149.1,8,20.9,14.41,3.022,926.5,9315.6,8719.9,166.35,155.71,5.57,10/14/2022,1117
153,-93.5297721,44.0780287,harvest_1_Corn_2022_10_14_000,154,14.99,4.987,1.0,274.0,1148.6,8,21.22,16.25,1.458,1044.9,9469.6,8828.8,169.1,157.66,6.179,10/14/2022,1086
154,-93.5297904,44.0780288,harvest_1_Corn_2022_10_14_000,155,14.99,4.79,1.0,272.0,1148.3,8,21.55,18.4,0.72,1183.0,11161.0,10362.0,199.31,185.03,5.935,10/14/2022,1086
155,-93.5298086,44.0780291,harvest_1_Corn_2022_10_14_000,156,14.99,4.79,1.0,272.0,1148.2,8,21.81,20.45,2.04,1314.5,12402.0,11476.0,221.47,204.93,5.935,10/14/2022,1055
156,-93.5298263,44.0780293,harvest_1_Corn_2022_10_14_000,157,14.99,4.659,1.0,272.0,1148.0,8,22.25,21.49,2.836,1381.2,13399.0,12329.0,239.27,220.16,5.773,10/14/2022,1055
157,-93.5298449,44.0780294,harvest_1_Corn_2022_10_14_000,158,14.99,4.856,1.0,271.0,1147.7,8,22.6,22.11,2.934,1421.2,13227.0,12115.0,236.2,216.35,6.017,10/14/2022,1024
158,-93.5298638,44.0780293,harvest_1_Corn_2022_10_14_000,159,14.99,4.954,1.0,271.0,1147.6,8,22.83,22.75,2.956,1462.4,13340.0,12184.0,238.22,217.56,6.139,10/14/2022,1024
159,-93.5298827,44.0780294,harvest_1_Corn_2022_10_14_000,160,14.99,4.954,1.0,271.0,1147.3,8,23.01,23.3,2.98,1497.7,13663.0,12449.0,243.98,222.3,6.139,10/14/2022,993
160,-93.5299015,44.0780294,harvest_1_Corn_2022_10_14_000,161,14.99,4.954,1.0,272.0,1147.1,8,23.11,23.5,3.244,1510.8,13782.0,12541.0,246.11,223.94,6.139,10/14/2022,993
161,-93.5299202,44.0780298,harvest_1_Corn_2022_10_14_000,162,14.99,4.888,1.0,272.0,1147.0,8,23.11,23.1,3.242,1485.3,13731.0,12495.0,245.2,223.12,6.057,10/14/2022,962
162,-93.529939,44.0780303,harvest_1_Corn_2022_10_14_000,163,14.99,4.954,1.0,273.0,1146.8,8,23.06,22.11,3.326,1421.2,12964.0,11804.0,231.51,210.79,6.139,10/14/2022,962
163,-93.5299576,44.0780308,harvest_1_Corn_2022_10_14_000,164,14.99,4.888,1.0,273.0,1146.7,8,23.02,20.89,3.37,1342.6,12413.0,11308.0,221.65,201.93,6.057,10/14/2022,962
164,-93.5299753,44.0780314,harvest_1_Corn_2022_10_14_000,165,14.99,4.659,1.0,273.0,1146.4,8,22.95,20.23,3.342,1300.8,12618.0,11506.0,225.33,205.47,5.773,10/14/2022,931
165,-93.5299929,44.0780318,harvest_1_Corn_2022_10_14_000,166,14.99,4.593,1.0,273.0,1146.3,8,22.89,20.56,2.948,1321.7,13004.0,11867.0,232.22,211.91,5.692,10/14/2022,931
166,-93.5300108,44.0780323,harvest_1_Corn_2022_10_14_000,167,14.99,4.724,1.0,273.0,1146.3,8,22.75,20.84,2.954,1340.0,12819.0,11719.0,228.9,209.27,5.854,10/14/2022,900
167,-93.5300289,44.078033,harvest_1_Corn_2022_10_14_000,168,14.99,4.757,1.0,274.0,1146.1,8,22.52,19.94,2.964,1281.8,12177.0,11165.0,217.44,199.37,5.895,10/14/2022,900
168,-93.5300466,44.0780338,harvest_1_Corn_2022_10_14_000,169,14.99,4.659,1.0,274.0,1146.0,8,22.37,17.36,2.936,1116.2,10828.0,9947.4,193.36,177.63,5.773,10/14/2022,869
169,-93.5300586,44.0780341,harvest_1_Corn_2022_10_14_000,170,14.99,2.887,1.0,290.0,1146.0,8,22.21,13.62,2.944,875.46,13704.0,12615.0,244.71,225.27,3.578,10/14/2022,869
170,-93.5297043,44.0779952,harvest_1_Corn_2022_10_14_000,171,14.99,4.035,1.0,252.0,1149.3,10,21.69,2.087,2.798,134.13,1502.2,1392.1,26.82,24.86,5.0,10/14/2022,-1
171,-93.5297183,44.0779928,harvest_1_Corn_2022_10_14_000,172,14.99,3.806,1.0,260.0,1149.1,10,21.69,4.153,2.79,266.96,3170.1,2937.9,56.61,52.46,4.716,10/14/2022,-1
172,-93.5297326,44.0779912,harvest_1_Corn_2022_10_14_000,173,14.99,3.806,1.0,263.0,1149.0,10,21.69,6.565,2.776,422.03,5011.5,4644.4,89.49,82.94,4.716,10/14/2022,1118
173,-93.529747,44.0779898,harvest_1_Corn_2022_10_14_000,174,14.99,3.806,1.0,263.0,1149.0,10,21.69,8.682,2.78,558.12,6627.7,6142.2,118.35,109.68,4.716,10/14/2022,1118
174,-93.529762,44.0779886,harvest_1_Corn_2022_10_14_000,175,14.99,3.97,1.0,264.0,1148.6,10,21.69,10.29,2.772,661.5,7530.7,6979.1,134.48,124.63,4.919,10/14/2022,1118
175,-93.5297769,44.077988,harvest_1_Corn_2022_10_14_000,176,14.99,3.937,1.0,267.0,1148.4,10,21.69,11.66,2.768,749.83,8607.4,7976.9,153.7,142.44,4.878,10/14/2022,1087
176,-93.5297918,44.0779877,harvest_1_Corn_2022_10_14_000,177,14.99,3.937,1.0,269.0,1148.2,10,21.51,12.99,2.762,834.89,9583.8,8902.2,171.14,158.97,4.878,10/14/2022,1087
177,-93.5298069,44.0779875,harvest_1_Corn_2022_10_14_000,178,14.99,3.937,1.0,270.0,1148.0,10,21.84,14.19,2.706,912.1,10470.0,9685.0,186.97,172.95,4.878,10/14/2022,1056
178,-93.5298221,44.0779873,harvest_1_Corn_2022_10_14_000,179,14.99,4.003,1.0,270.0,1147.8,10,23.02,15.1,1.706,970.99,10963.0,9987.2,195.77,178.34,4.96,10/14/2022,1056
179,-93.5298381,44.0779872,harvest_1_Corn_2022_10_14_000,180,14.99,4.199,1.0,270.0,1147.5,10,23.79,15.77,0.564,1013.5,10907.0,9837.1,194.77,175.66,5.204,10/14/2022,1056
180,-93.5298538,44.0779874,harvest_1_Corn_2022_10_14_000,181,14.99,4.134,1.0,271.0,1147.3,10,23.97,16.17,1.706,1039.7,11366.0,10227.0,202.97,182.62,5.122,10/14/2022,1025
181,-93.5298695,44.0779876,harvest_1_Corn_2022_10_14_000,182,14.99,4.134,1.0,272.0,1147.0,10,23.97,16.43,2.362,1056.0,11545.0,10387.0,206.16,185.49,5.122,10/14/2022,1025
182,-93.5298849,44.0779879,harvest_1_Corn_2022_10_14_000,183,14.99,4.035,1.0,272.0,1147.0,10,23.84,16.61,2.854,1067.8,11959.0,10778.0,213.55,192.47,5.0,10/14/2022,994
183,-93.5299007,44.0779882,harvest_1_Corn_2022_10_14_000,184,14.99,4.167,1.0,271.0,1146.7,10,23.64,17.01,2.992,1093.3,11859.0,10717.0,211.77,191.38,5.163,10/14/2022,994
184,-93.5299163,44.0779885,harvest_1_Corn_2022_10_14_000,185,14.99,4.068,1.0,272.0,1146.7,10,23.5,17.77,3.028,1142.4,12691.0,11489.0,226.62,205.17,5.041,10/14/2022,994
185,-93.5299317,44.0779887,harvest_1_Corn_2022_10_14_000,186,14.99,4.035,1.0,272.0,1146.7,10,23.43,18.83,3.416,1210.5,13556.0,12284.0,242.07,219.35,5.0,10/14/2022,963
186,-93.5299471,44.0779886,harvest_1_Corn_2022_10_14_000,187,14.99,4.035,1.0,270.0,1146.3,10,23.42,19.61,3.434,1260.8,14120.0,12797.0,252.15,228.52,5.0,10/14/2022,963
187,-93.5299624,44.0779889,harvest_1_Corn_2022_10_14_000,188,14.99,4.035,1.0,271.0,1146.3,10,23.35,19.54,3.432,1256.3,14069.0,12763.0,251.23,227.91,5.0,10/14/2022,932
188,-93.5299779,44.0779895,harvest_1_Corn_2022_10_14_000,189,14.99,4.068,1.0,273.0,1146.3,10,23.17,18.82,3.45,1209.8,13440.0,12219.0,239.99,218.2,5.041,10/14/2022,932
189,-93.5299935,44.0779901,harvest_1_Corn_2022_10_14_000,190,14.99,4.101,1.0,273.0,1146.1,10,23.04,18.3,3.44,1176.4,12964.0,11808.0,231.51,210.85,5.082,10/14/2022,932
190,-93.530009,44.0779906,harvest_1_Corn_2022_10_14_000,191,14.99,4.068,1.0,272.0,1146.0,10,22.82,18.44,3.404,1185.6,13171.0,12030.0,235.19,214.82,5.041,10/14/2022,901
191,-93.5300244,44.0779909,harvest_1_Corn_2022_10_14_000,192,14.99,4.035,1.0,272.0,1146.0,10,22.55,18.85,3.434,1211.8,13571.0,12439.0,242.34,222.13,5.0,10/14/2022,901
192,-93.5300398,44.077991,harvest_1_Corn_2022_10_14_000,193,14.99,4.035,1.0,271.0,1145.9,10,22.36,18.73,2.744,1203.9,13483.0,12388.0,240.77,221.21,5.0,10/14/2022,870
193,-93.5300553,44.0779912,harvest_1_Corn_2022_10_14_000,194,14.99,4.068,1.0,271.0,1145.7,10,22.15,17.12,1.02,1100.5,12226.0,11264.0,218.32,201.14,5.041,10/14/2022,870
194,-93.5300672,44.0779913,harvest_1_Corn_2022_10_14_000,195,14.99,2.69,1.0,271.0,1145.6,10,21.99,13.79,1.394,886.58,14893.0,13749.0,265.95,245.52,3.334,10/14/2022,870
195,-93.5298319,44.077976,harvest_1_Corn_2022_10_14_000,196,12.5,3.478,1.0,200.0,1147.3,11,21.01,11.58,3.506,744.6,11606.0,10849.0,207.26,193.73,3.593,10/14/2022,1056
196,-93.529834,44.0779662,harvest_1_Corn_2022_10_14_000,197,14.99,3.642,1.0,190.0,1147.3,11,20.8,14.08,3.454,904.9,11230.0,10526.0,200.53,187.96,4.513,10/14/2022,1057
197,-93.5298351,44.0779558,harvest_1_Corn_2022_10_14_000,198,14.99,3.806,1.0,188.0,1147.3,11,20.65,16.08,3.48,1033.8,12276.0,11529.0,219.22,205.87,4.716,10/14/2022,1057
198,-93.529836,44.0779436,harvest_1_Corn_2022_10_14_000,199,14.99,4.429,1.0,184.0,1147.3,11,20.47,17.76,3.504,1141.8,11650.0,10965.0,208.04,195.8,5.488,10/14/2022,1057
199,-93.529837,44.0779305,harvest_1_Corn_2022_10_14_000,200,14.99,4.79,1.0,184.0,1147.0,11,20.31,19.28,3.456,1239.3,11692.0,11027.0,208.79,196.91,5.935,10/14/2022,1057
200,-93.5298371,44.0779174,harvest_1_Corn_2022_10_14_000,201,14.99,4.79,1.0,181.0,1147.0,11,20.2,20.59,3.47,1323.7,12489.0,11795.0,223.01,210.62,5.935,10/14/2022,1058
201,-93.5298371,44.0779041,harvest_1_Corn_2022_10_14_000,202,14.99,4.823,1.0,182.0,1147.0,11,20.09,21.53,3.464,1383.9,12968.0,12263.0,231.57,218.99,5.976,10/14/2022,1058
202,-93.5298374,44.0778906,harvest_1_Corn_2022_10_14_000,203,14.99,4.954,1.0,181.0,1146.9,11,20.01,22.16,3.496,1424.4,12994.0,12301.0,232.04,219.66,6.139,10/14/2022,1058
203,-93.5298371,44.0778771,harvest_1_Corn_2022_10_14_000,204,14.99,4.921,1.0,180.0,1146.9,11,19.92,22.94,3.482,1474.8,13544.0,12835.0,241.85,229.2,6.098,10/14/2022,1059
204,-93.5298373,44.077863,harvest_1_Corn_2022_10_14_000,205,14.99,5.151,1.0,181.0,1146.7,11,19.8,23.77,3.482,1527.8,13405.0,12723.0,239.37,227.19,6.383,10/14/2022,1059
205,-93.5298368,44.0778492,harvest_1_Corn_2022_10_14_000,206,14.99,5.052,1.0,181.0,1146.7,11,19.73,24.34,3.498,1564.4,13994.0,13293.0,249.89,237.38,6.261,10/14/2022,1060
206,-93.5298365,44.0778351,harvest_1_Corn_2022_10_14_000,207,14.99,5.184,1.0,180.0,1146.7,11,19.67,24.56,3.464,1578.8,13765.0,13086.0,245.8,233.67,6.423,10/14/2022,1060
207,-93.5298357,44.0778209,harvest_1_Corn_2022_10_14_000,208,14.99,5.184,1.0,179.0,1146.5,11,19.62,24.5,3.488,1574.9,13731.0,13060.0,245.19,233.22,6.423,10/14/2022,1060
208,-93.5298352,44.0778069,harvest_1_Corn_2022_10_14_000,209,14.99,5.118,1.0,180.0,1146.3,11,19.6,24.26,3.494,1559.9,13774.0,13106.0,245.96,234.03,6.342,10/14/2022,1061
209,-93.529835,44.0777927,harvest_1_Corn_2022_10_14_000,210,14.99,5.151,1.0,182.0,1146.2,11,19.57,24.23,3.442,1557.9,13669.0,13010.0,244.09,232.32,6.383,10/14/2022,1061
210,-93.5298344,44.0777791,harvest_1_Corn_2022_10_14_000,211,14.99,4.987,1.0,180.0,1146.3,11,19.56,24.62,3.464,1582.8,14344.0,13654.0,256.14,243.83,6.179,10/14/2022,1061
211,-93.5298342,44.0777648,harvest_1_Corn_2022_10_14_000,212,14.99,5.184,1.0,179.0,1146.0,11,19.54,25.13,3.474,1615.5,14084.0,13410.0,251.5,239.47,6.423,10/14/2022,1062
212,-93.5298338,44.0777507,harvest_1_Corn_2022_10_14_000,213,14.99,5.151,1.0,180.0,1146.0,11,19.53,25.26,3.472,1624.0,14249.0,13569.0,254.44,242.3,6.383,10/14/2022,1062
213,-93.5298333,44.0777367,harvest_1_Corn_2022_10_14_000,214,14.99,5.118,1.0,178.0,1146.0,11,19.53,25.07,3.464,1611.6,14230.0,13551.0,254.11,241.98,6.342,10/14/2022,1062
214,-93.5298328,44.0777227,harvest_1_Corn_2022_10_14_000,215,14.99,5.118,1.0,179.0,1145.9,11,19.57,24.9,3.506,1600.4,14132.0,13451.0,252.36,240.2,6.342,10/14/2022,1063
215,-93.5298321,44.0777089,harvest_1_Corn_2022_10_14_000,216,14.99,5.052,1.0,179.0,1145.9,11,19.62,24.92,3.47,1601.7,14327.0,13629.0,255.84,243.37,6.261,10/14/2022,1063
216,-93.5298314,44.0776949,harvest_1_Corn_2022_10_14_000,217,14.99,5.118,1.0,179.0,1145.7,11,19.68,25.18,3.438,1618.8,14294.0,13586.0,255.24,242.61,6.342,10/14/2022,1063
217,-93.5298309,44.077681,harvest_1_Corn_2022_10_14_000,218,14.99,5.085,1.0,179.0,1145.7,11,19.78,25.31,3.472,1627.3,14462.0,13729.0,258.24,245.16,6.301,10/14/2022,1064
218,-93.5298307,44.0776667,harvest_1_Corn_2022_10_14_000,219,14.99,5.217,1.0,181.0,1145.7,11,19.85,25.21,3.46,1620.7,14041.0,13318.0,250.73,237.82,6.464,10/14/2022,1064
219,-93.5298304,44.0776527,harvest_1_Corn_2022_10_14_000,220,14.99,5.118,1.0,180.0,1145.7,11,19.9,25.12,3.46,1614.8,14259.0,13517.0,254.63,241.37,6.342,10/14/2022,1065
220,-93.5298301,44.0776388,harvest_1_Corn_2022_10_14_000,221,14.99,5.085,1.0,179.0,1145.7,11,19.94,25.4,3.472,1633.1,14514.0,13752.0,259.18,245.57,6.301,10/14/2022,1065
221,-93.5298297,44.0776247,harvest_1_Corn_2022_10_14_000,222,14.99,5.151,1.0,178.0,1145.5,11,19.93,25.64,3.424,1648.2,14461.0,13702.0,258.23,244.68,6.383,10/14/2022,1065
222,-93.5298291,44.0776106,harvest_1_Corn_2022_10_14_000,223,14.99,5.151,1.0,179.0,1145.3,11,19.86,25.45,3.464,1635.8,14352.0,13611.0,256.28,243.05,6.383,10/14/2022,1066
223,-93.5298289,44.0775966,harvest_1_Corn_2022_10_14_000,224,14.99,5.118,1.0,180.0,1145.3,11,19.8,25.11,3.496,1614.2,14253.0,13528.0,254.52,241.57,6.342,10/14/2022,1066
224,-93.5298286,44.0775826,harvest_1_Corn_2022_10_14_000,225,14.99,5.118,1.0,179.0,1145.1,11,19.74,25.2,3.462,1620.1,14305.0,13587.0,255.45,242.63,6.342,10/14/2022,1066
225,-93.5298283,44.0775687,harvest_1_Corn_2022_10_14_000,226,14.99,5.085,1.0,179.0,1145.1,11,19.68,25.6,3.448,1645.6,14624.0,13901.0,261.15,248.23,6.301,10/14/2022,1067
226,-93.5298275,44.0775549,harvest_1_Corn_2022_10_14_000,227,14.99,5.02,1.0,178.0,1145.1,11,19.63,25.91,3.488,1665.9,14998.0,14265.0,267.82,254.73,6.22,10/14/2022,1067
227,-93.529827,44.077541,harvest_1_Corn_2022_10_14_000,228,14.99,5.085,1.0,179.0,1145.0,11,19.62,25.85,3.476,1661.9,14770.0,14050.0,263.74,250.89,6.301,10/14/2022,1067
228,-93.5298265,44.0775268,harvest_1_Corn_2022_10_14_000,229,14.99,5.184,1.0,179.0,1145.0,11,19.62,25.33,3.452,1628.6,14198.0,13506.0,253.54,241.18,6.423,10/14/2022,1068
229,-93.5298263,44.0775127,harvest_1_Corn_2022_10_14_000,230,14.99,5.184,1.0,180.0,1144.8,11,19.63,24.71,3.482,1588.7,13850.0,13173.0,247.33,235.23,6.423,10/14/2022,1068
230,-93.529826,44.0774985,harvest_1_Corn_2022_10_14_000,231,14.99,5.184,1.0,181.0,1144.7,11,19.68,24.51,3.498,1575.6,13736.0,13057.0,245.29,233.16,6.423,10/14/2022,1069
231,-93.529826,44.0774845,harvest_1_Corn_2022_10_14_000,232,14.99,5.118,1.0,181.0,1144.7,11,19.71,24.81,3.496,1595.2,14086.0,13385.0,251.53,239.01,6.342,10/14/2022,1069
232,-93.5298256,44.0774707,harvest_1_Corn_2022_10_14_000,233,14.99,5.02,1.0,180.0,1144.7,11,19.7,25.37,3.446,1631.2,14686.0,13956.0,262.25,249.22,6.22,10/14/2022,1069
233,-93.5298258,44.077457,harvest_1_Corn_2022_10_14_000,234,14.99,5.02,1.0,180.0,1144.7,11,19.65,25.9,3.494,1665.2,14992.0,14256.0,267.72,254.56,6.22,10/14/2022,1070
234,-93.5298255,44.077443,harvest_1_Corn_2022_10_14_000,235,14.99,5.118,1.0,180.0,1144.7,11,19.63,26.25,3.464,1687.5,14900.0,14172.0,266.08,253.07,6.342,10/14/2022,1070
235,-93.5298254,44.0774291,harvest_1_Corn_2022_10_14_000,236,14.99,5.085,1.0,181.0,1144.7,11,19.7,26.25,3.49,1687.5,14996.0,14251.0,267.79,254.48,6.301,10/14/2022,1070
236,-93.5298251,44.0774151,harvest_1_Corn_2022_10_14_000,237,14.99,5.118,1.0,180.0,1144.6,11,19.79,25.76,3.496,1656.0,14623.0,13880.0,261.13,247.86,6.342,10/14/2022,1071
237,-93.5298247,44.0774012,harvest_1_Corn_2022_10_14_000,238,14.99,5.085,1.0,181.0,1144.5,11,19.88,25.16,3.52,1617.4,14374.0,13630.0,256.68,243.39,6.301,10/14/2022,1071
238,-93.5298247,44.0773873,harvest_1_Corn_2022_10_14_000,239,14.99,5.118,1.0,182.0,1144.4,11,20.01,24.93,3.512,1602.4,14149.0,13393.0,252.67,239.17,6.342,10/14/2022,1071
239,-93.5298242,44.077373,harvest_1_Corn_2022_10_14_000,240,14.99,5.217,1.0,181.0,1144.2,11,20.11,24.93,3.514,1602.4,13882.0,13124.0,247.9,234.36,6.464,10/14/2022,1072
240,-93.5298238,44.0773592,harvest_1_Corn_2022_10_14_000,241,14.99,5.02,1.0,180.0,1144.4,11,20.15,24.52,3.482,1576.2,14191.0,13410.0,253.41,239.47,6.22,10/14/2022,1072
241,-93.5298234,44.0773454,harvest_1_Corn_2022_10_14_000,242,14.99,5.052,1.0,180.0,1144.4,11,20.14,23.88,3.518,1535.0,13730.0,12977.0,245.18,231.73,6.261,10/14/2022,1072
242,-93.5298229,44.0773314,harvest_1_Corn_2022_10_14_000,243,14.99,5.118,1.0,180.0,1144.2,11,20.12,23.58,3.482,1516.0,13387.0,12655.0,239.05,225.98,6.342,10/14/2022,1073
243,-93.5298225,44.0773173,harvest_1_Corn_2022_10_14_000,244,14.99,5.184,1.0,180.0,1144.0,11,20.07,23.88,3.494,1535.0,13383.0,12659.0,238.97,226.05,6.423,10/14/2022,1073
244,-93.5298221,44.0773034,harvest_1_Corn_2022_10_14_000,245,14.99,5.085,1.0,180.0,1144.0,11,20.03,24.33,3.492,1563.8,13897.0,13153.0,248.17,234.88,6.301,10/14/2022,1074
245,-93.5298217,44.0772894,harvest_1_Corn_2022_10_14_000,246,14.99,5.118,1.0,179.0,1144.0,11,19.99,24.76,3.498,1591.9,14057.0,13310.0,251.01,237.68,6.342,10/14/2022,1074
246,-93.5298213,44.0772752,harvest_1_Corn_2022_10_14_000,247,14.99,5.184,1.0,180.0,1144.0,11,19.94,25.02,3.506,1608.3,14022.0,13285.0,250.38,237.23,6.423,10/14/2022,1074
247,-93.5298211,44.077261,harvest_1_Corn_2022_10_14_000,248,14.99,5.217,1.0,179.0,1143.7,11,19.89,25.01,3.484,1607.6,13928.0,13204.0,248.71,235.79,6.464,10/14/2022,1075
248,-93.5298209,44.0772471,harvest_1_Corn_2022_10_14_000,249,14.99,5.085,1.0,180.0,1143.7,11,19.84,24.76,3.48,1591.9,14148.0,13421.0,252.63,239.66,6.301,10/14/2022,1075
249,-93.5298207,44.0772331,harvest_1_Corn_2022_10_14_000,250,14.99,5.118,1.0,180.0,1143.7,11,19.81,24.58,3.454,1580.1,13953.0,13241.0,249.16,236.45,6.342,10/14/2022,1075
250,-93.5298209,44.077219,harvest_1_Corn_2022_10_14_000,251,14.99,5.151,1.0,181.0,1143.6,11,19.8,24.22,3.492,1557.2,13663.0,12968.0,243.98,231.57,6.383,10/14/2022,1076
251,-93.5298206,44.0772049,harvest_1_Corn_2022_10_14_000,252,14.99,5.151,1.0,179.0,1143.5,11,19.81,23.65,3.472,1520.6,13342.0,12661.0,238.24,226.1,6.383,10/14/2022,1076
252,-93.5298207,44.077191,harvest_1_Corn_2022_10_14_000,253,14.99,5.052,1.0,181.0,1143.7,11,19.83,23.17,3.476,1489.2,13321.0,12639.0,237.87,225.69,6.261,10/14/2022,1076
253,-93.5298204,44.0771769,harvest_1_Corn_2022_10_14_000,254,14.99,5.151,1.0,179.0,1143.4,11,19.86,22.97,3.458,1476.8,12957.0,12289.0,231.37,219.44,6.383,10/14/2022,1077
